CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031405997616001GX;01/01/2024 00:15:00;1;83;0;4;0;332
ES0031405997616001GX;01/01/2024 00:30:00;1;83;0;5;0;332
ES0031405997616001GX;01/01/2024 00:45:00;1;81;0;3;0;324
ES0031405997616001GX;01/01/2024 01:00:00;1;82;0;4;0;328
ES0031405997616001GX;01/01/2024 01:15:00;2;82;0;4;0;328
ES0031405997616001GX;01/01/2024 01:30:00;2;83;0;5;0;332
ES0031405997616001GX;01/01/2024 01:45:00;2;81;0;4;0;324
ES0031405997616001GX;01/01/2024 02:00:00;2;81;0;3;0;324
ES0031405997616001GX;01/01/2024 02:15:00;3;83;0;5;0;332
ES0031405997616001GX;01/01/2024 02:30:00;3;83;0;4;0;332
ES0031405997616001GX;01/01/2024 02:45:00;3;82;0;4;0;328
ES0031405997616001GX;01/01/2024 03:00:00;3;81;0;3;0;324
ES0031405997616001GX;01/01/2024 03:15:00;4;80;0;3;0;320
ES0031405997616001GX;01/01/2024 03:30:00;4;80;0;3;0;320
ES0031405997616001GX;01/01/2024 03:45:00;4;81;0;4;0;324
ES0031405997616001GX;01/01/2024 04:00:00;4;82;0;3;0;328
ES0031405997616001GX;01/01/2024 04:15:00;5;80;0;3;0;320
ES0031405997616001GX;01/01/2024 04:30:00;5;79;0;2;0;316
ES0031405997616001GX;01/01/2024 04:45:00;5;80;0;4;0;320
ES0031405997616001GX;01/01/2024 05:00:00;5;83;0;4;0;332
ES0031405997616001GX;01/01/2024 05:15:00;6;83;0;3;0;332
ES0031405997616001GX;01/01/2024 05:30:00;6;82;0;4;0;328
ES0031405997616001GX;01/01/2024 05:45:00;6;88;0;6;0;352
ES0031405997616001GX;01/01/2024 06:00:00;6;88;0;7;0;352
ES0031405997616001GX;01/01/2024 06:15:00;7;96;0;9;0;384
ES0031405997616001GX;01/01/2024 06:30:00;7;97;0;12;0;388
ES0031405997616001GX;01/01/2024 06:45:00;7;96;0;11;0;384
ES0031405997616001GX;01/01/2024 07:00:00;7;96;0;11;0;384
ES0031405997616001GX;01/01/2024 07:15:00;8;121;0;12;0;484
ES0031405997616001GX;01/01/2024 07:30:00;8;120;0;12;0;480
ES0031405997616001GX;01/01/2024 07:45:00;8;118;0;10;0;472
ES0031405997616001GX;01/01/2024 08:00:00;8;118;0;11;0;472
ES0031405997616001GX;01/01/2024 08:15:00;9;136;0;20;0;544
ES0031405997616001GX;01/01/2024 08:30:00;9;139;0;23;0;556
ES0031405997616001GX;01/01/2024 08:45:00;9;142;0;22;0;568
ES0031405997616001GX;01/01/2024 09:00:00;9;143;0;24;0;572
ES0031405997616001GX;01/01/2024 09:15:00;10;136;0;20;0;544
ES0031405997616001GX;01/01/2024 09:30:00;10;134;0;19;0;536
ES0031405997616001GX;01/01/2024 09:45:00;10;137;0;21;0;548
ES0031405997616001GX;01/01/2024 10:00:00;10;135;0;21;0;540
ES0031405997616001GX;01/01/2024 10:15:00;11;134;0;21;0;536
ES0031405997616001GX;01/01/2024 10:30:00;11;135;0;22;0;540
ES0031405997616001GX;01/01/2024 10:45:00;11;135;0;22;0;540
ES0031405997616001GX;01/01/2024 11:00:00;11;136;0;21;0;544
ES0031405997616001GX;01/01/2024 11:15:00;12;135;0;21;0;540
ES0031405997616001GX;01/01/2024 11:30:00;12;131;0;20;0;524
ES0031405997616001GX;01/01/2024 11:45:00;12;130;0;20;0;520
ES0031405997616001GX;01/01/2024 12:00:00;12;132;0;20;0;528
ES0031405997616001GX;01/01/2024 12:15:00;13;131;0;19;0;524
ES0031405997616001GX;01/01/2024 12:30:00;13;129;0;19;0;516
ES0031405997616001GX;01/01/2024 12:45:00;13;130;0;19;0;520
ES0031405997616001GX;01/01/2024 13:00:00;13;128;0;19;0;512
ES0031405997616001GX;01/01/2024 13:15:00;14;128;0;18;0;512
ES0031405997616001GX;01/01/2024 13:30:00;14;129;0;20;0;516
ES0031405997616001GX;01/01/2024 13:45:00;14;127;0;19;0;508
ES0031405997616001GX;01/01/2024 14:00:00;14;126;0;19;0;504
ES0031405997616001GX;01/01/2024 14:15:00;15;127;0;19;0;508
ES0031405997616001GX;01/01/2024 14:30:00;15;127;0;19;0;508
ES0031405997616001GX;01/01/2024 14:45:00;15;127;0;17;0;508
ES0031405997616001GX;01/01/2024 15:00:00;15;126;0;18;0;504
ES0031405997616001GX;01/01/2024 15:15:00;16;127;0;18;0;508
ES0031405997616001GX;01/01/2024 15:30:00;16;127;0;17;0;508
ES0031405997616001GX;01/01/2024 15:45:00;16;128;0;20;0;512
ES0031405997616001GX;01/01/2024 16:00:00;16;129;0;19;0;516
ES0031405997616001GX;01/01/2024 16:15:00;17;127;0;20;0;508
ES0031405997616001GX;01/01/2024 16:30:00;17;127;0;21;0;508
ES0031405997616001GX;01/01/2024 16:45:00;17;129;0;21;0;516
ES0031405997616001GX;01/01/2024 17:00:00;17;129;0;21;0;516
ES0031405997616001GX;01/01/2024 17:15:00;18;130;0;21;0;520
ES0031405997616001GX;01/01/2024 17:30:00;18;132;0;22;0;528
ES0031405997616001GX;01/01/2024 17:45:00;18;134;0;20;0;536
ES0031405997616001GX;01/01/2024 18:00:00;18;134;0;20;0;536
ES0031405997616001GX;01/01/2024 18:15:00;19;134;0;20;0;536
ES0031405997616001GX;01/01/2024 18:30:00;19;133;0;20;0;532
ES0031405997616001GX;01/01/2024 18:45:00;19;133;0;19;0;532
ES0031405997616001GX;01/01/2024 19:00:00;19;132;0;19;0;528
ES0031405997616001GX;01/01/2024 19:15:00;20;136;0;20;0;544
ES0031405997616001GX;01/01/2024 19:30:00;20;135;0;20;0;540
ES0031405997616001GX;01/01/2024 19:45:00;20;133;0;20;0;532
ES0031405997616001GX;01/01/2024 20:00:00;20;133;0;19;0;532
ES0031405997616001GX;01/01/2024 20:15:00;21;135;0;20;0;540
ES0031405997616001GX;01/01/2024 20:30:00;21;135;0;18;0;540
ES0031405997616001GX;01/01/2024 20:45:00;21;135;0;19;0;540
ES0031405997616001GX;01/01/2024 21:00:00;21;135;0;19;0;540
ES0031405997616001GX;01/01/2024 21:15:00;22;100;0;9;0;400
ES0031405997616001GX;01/01/2024 21:30:00;22;100;0;11;0;400
ES0031405997616001GX;01/01/2024 21:45:00;22;95;0;10;0;380
ES0031405997616001GX;01/01/2024 22:00:00;22;94;0;10;0;376
ES0031405997616001GX;01/01/2024 22:15:00;23;91;0;9;0;364
ES0031405997616001GX;01/01/2024 22:30:00;23;92;0;8;0;368
ES0031405997616001GX;01/01/2024 22:45:00;23;91;0;8;0;364
ES0031405997616001GX;01/01/2024 23:00:00;23;90;0;8;0;360
ES0031405997616001GX;01/01/2024 23:15:00;24;91;0;9;0;364
ES0031405997616001GX;01/01/2024 23:30:00;24;92;0;7;0;368
ES0031405997616001GX;01/01/2024 23:45:00;24;94;0;9;0;376
ES0031405997616001GX;02/01/2024 00:00:00;24;94;0;8;0;376
ES0031405997616001GX;02/01/2024 00:15:00;1;94;0;7;0;376
ES0031405997616001GX;02/01/2024 00:30:00;1;94;0;9;0;376
ES0031405997616001GX;02/01/2024 00:45:00;1;96;0;8;0;384
ES0031405997616001GX;02/01/2024 01:00:00;1;95;0;9;0;380
ES0031405997616001GX;02/01/2024 01:15:00;2;95;0;7;0;380
ES0031405997616001GX;02/01/2024 01:30:00;2;93;0;8;0;372
ES0031405997616001GX;02/01/2024 01:45:00;2;93;0;7;0;372
ES0031405997616001GX;02/01/2024 02:00:00;2;98;0;8;0;392
ES0031405997616001GX;02/01/2024 02:15:00;3;96;0;9;0;384
ES0031405997616001GX;02/01/2024 02:30:00;3;92;0;7;0;368
ES0031405997616001GX;02/01/2024 02:45:00;3;87;0;3;0;348
ES0031405997616001GX;02/01/2024 03:00:00;3;89;0;5;0;356
ES0031405997616001GX;02/01/2024 03:15:00;4;88;0;5;0;352
ES0031405997616001GX;02/01/2024 03:30:00;4;89;0;4;0;356
ES0031405997616001GX;02/01/2024 03:45:00;4;86;0;3;0;344
ES0031405997616001GX;02/01/2024 04:00:00;4;86;0;4;0;344
ES0031405997616001GX;02/01/2024 04:15:00;5;89;0;3;0;356
ES0031405997616001GX;02/01/2024 04:30:00;5;87;0;4;0;348
ES0031405997616001GX;02/01/2024 04:45:00;5;86;0;4;0;344
ES0031405997616001GX;02/01/2024 05:00:00;5;87;0;4;0;348
ES0031405997616001GX;02/01/2024 05:15:00;6;89;0;5;0;356
ES0031405997616001GX;02/01/2024 05:30:00;6;90;0;4;0;360
ES0031405997616001GX;02/01/2024 05:45:00;6;101;0;8;0;404
ES0031405997616001GX;02/01/2024 06:00:00;6;105;0;7;0;420
ES0031405997616001GX;02/01/2024 06:15:00;7;118;0;11;0;472
ES0031405997616001GX;02/01/2024 06:30:00;7;128;0;12;0;512
ES0031405997616001GX;02/01/2024 06:45:00;7;133;0;13;0;532
ES0031405997616001GX;02/01/2024 07:00:00;7;131;0;13;0;524
ES0031405997616001GX;02/01/2024 07:15:00;8;186;0;37;0;744
ES0031405997616001GX;02/01/2024 07:30:00;8;231;0;51;0;924
ES0031405997616001GX;02/01/2024 07:45:00;8;258;0;61;0;1032
ES0031405997616001GX;02/01/2024 08:00:00;8;274;0;75;0;1096
ES0031405997616001GX;02/01/2024 08:15:00;9;297;0;72;0;1188
ES0031405997616001GX;02/01/2024 08:30:00;9;295;0;68;0;1180
ES0031405997616001GX;02/01/2024 08:45:00;9;291;0;66;0;1164
ES0031405997616001GX;02/01/2024 09:00:00;9;281;0;63;0;1124
ES0031405997616001GX;02/01/2024 09:15:00;10;273;0;58;0;1092
ES0031405997616001GX;02/01/2024 09:30:00;10;265;0;56;0;1060
ES0031405997616001GX;02/01/2024 09:45:00;10;270;0;56;0;1080
ES0031405997616001GX;02/01/2024 10:00:00;10;275;0;61;0;1100
ES0031405997616001GX;02/01/2024 10:15:00;11;284;0;61;0;1136
ES0031405997616001GX;02/01/2024 10:30:00;11;284;0;61;0;1136
ES0031405997616001GX;02/01/2024 10:45:00;11;283;0;62;0;1132
ES0031405997616001GX;02/01/2024 11:00:00;11;276;0;56;0;1104
ES0031405997616001GX;02/01/2024 11:15:00;12;264;0;52;0;1056
ES0031405997616001GX;02/01/2024 11:30:00;12;268;0;56;0;1072
ES0031405997616001GX;02/01/2024 11:45:00;12;257;0;52;0;1028
ES0031405997616001GX;02/01/2024 12:00:00;12;262;0;54;0;1048
ES0031405997616001GX;02/01/2024 12:15:00;13;258;0;51;0;1032
ES0031405997616001GX;02/01/2024 12:30:00;13;258;0;50;0;1032
ES0031405997616001GX;02/01/2024 12:45:00;13;259;0;52;0;1036
ES0031405997616001GX;02/01/2024 13:00:00;13;259;0;54;0;1036
ES0031405997616001GX;02/01/2024 13:15:00;14;239;0;44;0;956
ES0031405997616001GX;02/01/2024 13:30:00;14;242;0;51;0;968
ES0031405997616001GX;02/01/2024 13:45:00;14;257;0;56;0;1028
ES0031405997616001GX;02/01/2024 14:00:00;14;262;0;58;0;1048
ES0031405997616001GX;02/01/2024 14:15:00;15;262;0;58;0;1048
ES0031405997616001GX;02/01/2024 14:30:00;15;251;0;56;0;1004
ES0031405997616001GX;02/01/2024 14:45:00;15;254;0;58;0;1016
ES0031405997616001GX;02/01/2024 15:00:00;15;252;0;53;0;1008
ES0031405997616001GX;02/01/2024 15:15:00;16;249;0;51;0;996
ES0031405997616001GX;02/01/2024 15:30:00;16;235;0;49;0;940
ES0031405997616001GX;02/01/2024 15:45:00;16;255;0;59;0;1020
ES0031405997616001GX;02/01/2024 16:00:00;16;233;0;49;0;932
ES0031405997616001GX;02/01/2024 16:15:00;17;225;0;46;0;900
ES0031405997616001GX;02/01/2024 16:30:00;17;232;0;49;0;928
ES0031405997616001GX;02/01/2024 16:45:00;17;249;0;54;0;996
ES0031405997616001GX;02/01/2024 17:00:00;17;244;0;54;0;976
ES0031405997616001GX;02/01/2024 17:15:00;18;229;0;44;0;916
ES0031405997616001GX;02/01/2024 17:30:00;18;238;0;48;0;952
ES0031405997616001GX;02/01/2024 17:45:00;18;245;0;50;0;980
ES0031405997616001GX;02/01/2024 18:00:00;18;227;0;43;0;908
ES0031405997616001GX;02/01/2024 18:15:00;19;230;0;47;0;920
ES0031405997616001GX;02/01/2024 18:30:00;19;234;0;50;0;936
ES0031405997616001GX;02/01/2024 18:45:00;19;245;0;52;0;980
ES0031405997616001GX;02/01/2024 19:00:00;19;228;0;44;0;912
ES0031405997616001GX;02/01/2024 19:15:00;20;232;0;48;0;928
ES0031405997616001GX;02/01/2024 19:30:00;20;246;0;52;0;984
ES0031405997616001GX;02/01/2024 19:45:00;20;231;0;47;0;924
ES0031405997616001GX;02/01/2024 20:00:00;20;225;0;50;0;900
ES0031405997616001GX;02/01/2024 20:15:00;21;239;0;55;0;956
ES0031405997616001GX;02/01/2024 20:30:00;21;227;0;46;0;908
ES0031405997616001GX;02/01/2024 20:45:00;21;220;0;43;0;880
ES0031405997616001GX;02/01/2024 21:00:00;21;219;0;42;0;876
ES0031405997616001GX;02/01/2024 21:15:00;22;158;0;23;0;632
ES0031405997616001GX;02/01/2024 21:30:00;22;134;0;12;0;536
ES0031405997616001GX;02/01/2024 21:45:00;22;114;0;7;0;456
ES0031405997616001GX;02/01/2024 22:00:00;22;114;0;6;0;456
ES0031405997616001GX;02/01/2024 22:15:00;23;103;0;10;0;412
ES0031405997616001GX;02/01/2024 22:30:00;23;103;0;10;0;412
ES0031405997616001GX;02/01/2024 22:45:00;23;102;0;10;0;408
ES0031405997616001GX;02/01/2024 23:00:00;23;101;0;9;0;404
ES0031405997616001GX;02/01/2024 23:15:00;24;101;0;10;0;404
ES0031405997616001GX;02/01/2024 23:30:00;24;99;0;8;0;396
ES0031405997616001GX;02/01/2024 23:45:00;24;102;0;9;0;408
ES0031405997616001GX;03/01/2024 00:00:00;24;101;0;8;0;404
ES0031405997616001GX;03/01/2024 00:15:00;1;93;0;6;0;372
ES0031405997616001GX;03/01/2024 00:30:00;1;93;0;5;0;372
ES0031405997616001GX;03/01/2024 00:45:00;1;93;0;5;0;372
ES0031405997616001GX;03/01/2024 01:00:00;1;94;0;5;0;376
ES0031405997616001GX;03/01/2024 01:15:00;2;91;0;6;0;364
ES0031405997616001GX;03/01/2024 01:30:00;2;82;0;4;0;328
ES0031405997616001GX;03/01/2024 01:45:00;2;82;0;4;0;328
ES0031405997616001GX;03/01/2024 02:00:00;2;81;0;4;0;324
ES0031405997616001GX;03/01/2024 02:15:00;3;82;0;5;0;328
ES0031405997616001GX;03/01/2024 02:30:00;3;83;0;5;0;332
ES0031405997616001GX;03/01/2024 02:45:00;3;80;0;4;0;320
ES0031405997616001GX;03/01/2024 03:00:00;3;79;0;3;0;316
ES0031405997616001GX;03/01/2024 03:15:00;4;81;0;4;0;324
ES0031405997616001GX;03/01/2024 03:30:00;4;81;0;3;0;324
ES0031405997616001GX;03/01/2024 03:45:00;4;81;0;4;0;324
ES0031405997616001GX;03/01/2024 04:00:00;4;80;0;4;0;320
ES0031405997616001GX;03/01/2024 04:15:00;5;80;0;4;0;320
ES0031405997616001GX;03/01/2024 04:30:00;5;81;0;3;0;324
ES0031405997616001GX;03/01/2024 04:45:00;5;82;0;5;0;328
ES0031405997616001GX;03/01/2024 05:00:00;5;81;0;4;0;324
ES0031405997616001GX;03/01/2024 05:15:00;6;81;0;3;0;324
ES0031405997616001GX;03/01/2024 05:30:00;6;82;0;4;0;328
ES0031405997616001GX;03/01/2024 05:45:00;6;92;0;6;0;368
ES0031405997616001GX;03/01/2024 06:00:00;6;101;0;7;0;404
ES0031405997616001GX;03/01/2024 06:15:00;7;113;0;10;0;452
ES0031405997616001GX;03/01/2024 06:30:00;7;119;0;11;0;476
ES0031405997616001GX;03/01/2024 06:45:00;7;122;0;12;0;488
ES0031405997616001GX;03/01/2024 07:00:00;7;119;0;11;0;476
ES0031405997616001GX;03/01/2024 07:15:00;8;176;0;38;0;704
ES0031405997616001GX;03/01/2024 07:30:00;8;204;0;48;0;816
ES0031405997616001GX;03/01/2024 07:45:00;8;216;0;51;0;864
ES0031405997616001GX;03/01/2024 08:00:00;8;242;0;62;0;968
ES0031405997616001GX;03/01/2024 08:15:00;9;265;0;69;0;1060
ES0031405997616001GX;03/01/2024 08:30:00;9;269;0;64;0;1076
ES0031405997616001GX;03/01/2024 08:45:00;9;259;0;57;0;1036
ES0031405997616001GX;03/01/2024 09:00:00;9;255;0;55;0;1020
ES0031405997616001GX;03/01/2024 09:15:00;10;256;0;52;0;1024
ES0031405997616001GX;03/01/2024 09:30:00;10;238;0;46;0;952
ES0031405997616001GX;03/01/2024 09:45:00;10;235;0;47;0;940
ES0031405997616001GX;03/01/2024 10:00:00;10;248;0;53;0;992
ES0031405997616001GX;03/01/2024 10:15:00;11;246;0;52;0;984
ES0031405997616001GX;03/01/2024 10:30:00;11;238;0;47;0;952
ES0031405997616001GX;03/01/2024 10:45:00;11;235;0;47;0;940
ES0031405997616001GX;03/01/2024 11:00:00;11;251;0;56;0;1004
ES0031405997616001GX;03/01/2024 11:15:00;12;233;0;46;0;932
ES0031405997616001GX;03/01/2024 11:30:00;12;224;0;45;0;896
ES0031405997616001GX;03/01/2024 11:45:00;12;230;0;47;0;920
ES0031405997616001GX;03/01/2024 12:00:00;12;250;0;57;0;1000
ES0031405997616001GX;03/01/2024 12:15:00;13;232;0;45;0;928
ES0031405997616001GX;03/01/2024 12:30:00;13;226;0;47;0;904
ES0031405997616001GX;03/01/2024 12:45:00;13;237;0;44;0;948
ES0031405997616001GX;03/01/2024 13:00:00;13;222;0;41;0;888
ES0031405997616001GX;03/01/2024 13:15:00;14;219;0;42;0;876
ES0031405997616001GX;03/01/2024 13:30:00;14;216;0;41;0;864
ES0031405997616001GX;03/01/2024 13:45:00;14;223;0;44;0;892
ES0031405997616001GX;03/01/2024 14:00:00;14;222;0;42;0;888
ES0031405997616001GX;03/01/2024 14:15:00;15;228;0;45;0;912
ES0031405997616001GX;03/01/2024 14:30:00;15;222;0;42;0;888
ES0031405997616001GX;03/01/2024 14:45:00;15;213;0;39;0;852
ES0031405997616001GX;03/01/2024 15:00:00;15;212;0;39;0;848
ES0031405997616001GX;03/01/2024 15:15:00;16;211;0;39;0;844
ES0031405997616001GX;03/01/2024 15:30:00;16;221;0;50;0;884
ES0031405997616001GX;03/01/2024 15:45:00;16;217;0;41;0;868
ES0031405997616001GX;03/01/2024 16:00:00;16;209;0;37;0;836
ES0031405997616001GX;03/01/2024 16:15:00;17;213;0;42;0;852
ES0031405997616001GX;03/01/2024 16:30:00;17;205;0;37;0;820
ES0031405997616001GX;03/01/2024 16:45:00;17;203;0;37;0;812
ES0031405997616001GX;03/01/2024 17:00:00;17;205;0;37;0;820
ES0031405997616001GX;03/01/2024 17:15:00;18;206;0;38;0;824
ES0031405997616001GX;03/01/2024 17:30:00;18;210;0;41;0;840
ES0031405997616001GX;03/01/2024 17:45:00;18;209;0;39;0;836
ES0031405997616001GX;03/01/2024 18:00:00;18;207;0;38;0;828
ES0031405997616001GX;03/01/2024 18:15:00;19;210;0;39;0;840
ES0031405997616001GX;03/01/2024 18:30:00;19;207;0;38;0;828
ES0031405997616001GX;03/01/2024 18:45:00;19;205;0;37;0;820
ES0031405997616001GX;03/01/2024 19:00:00;19;201;0;37;0;804
ES0031405997616001GX;03/01/2024 19:15:00;20;207;0;42;0;828
ES0031405997616001GX;03/01/2024 19:30:00;20;209;0;40;0;836
ES0031405997616001GX;03/01/2024 19:45:00;20;204;0;43;0;816
ES0031405997616001GX;03/01/2024 20:00:00;20;201;0;44;0;804
ES0031405997616001GX;03/01/2024 20:15:00;21;205;0;50;0;820
ES0031405997616001GX;03/01/2024 20:30:00;21;197;0;46;0;788
ES0031405997616001GX;03/01/2024 20:45:00;21;198;0;45;0;792
ES0031405997616001GX;03/01/2024 21:00:00;21;197;0;46;0;788
ES0031405997616001GX;03/01/2024 21:15:00;22;141;0;18;0;564
ES0031405997616001GX;03/01/2024 21:30:00;22;122;0;19;0;488
ES0031405997616001GX;03/01/2024 21:45:00;22;112;0;17;0;448
ES0031405997616001GX;03/01/2024 22:00:00;22;109;0;17;0;436
ES0031405997616001GX;03/01/2024 22:15:00;23;100;0;10;0;400
ES0031405997616001GX;03/01/2024 22:30:00;23;98;0;8;0;392
ES0031405997616001GX;03/01/2024 22:45:00;23;98;0;6;0;392
ES0031405997616001GX;03/01/2024 23:00:00;23;97;0;7;0;388
ES0031405997616001GX;03/01/2024 23:15:00;24;99;0;7;0;396
ES0031405997616001GX;03/01/2024 23:30:00;24;98;0;6;0;392
ES0031405997616001GX;03/01/2024 23:45:00;24;99;0;8;0;396
ES0031405997616001GX;04/01/2024 00:00:00;24;100;0;7;0;400
ES0031405997616001GX;04/01/2024 00:15:00;1;97;0;6;0;388
ES0031405997616001GX;04/01/2024 00:30:00;1;95;0;3;0;380
ES0031405997616001GX;04/01/2024 00:45:00;1;95;0;4;0;380
ES0031405997616001GX;04/01/2024 01:00:00;1;97;0;4;0;388
ES0031405997616001GX;04/01/2024 01:15:00;2;94;0;5;0;376
ES0031405997616001GX;04/01/2024 01:30:00;2;84;0;3;0;336
ES0031405997616001GX;04/01/2024 01:45:00;2;85;0;2;0;340
ES0031405997616001GX;04/01/2024 02:00:00;2;84;0;2;0;336
ES0031405997616001GX;04/01/2024 02:15:00;3;84;0;3;0;336
ES0031405997616001GX;04/01/2024 02:30:00;3;84;0;3;0;336
ES0031405997616001GX;04/01/2024 02:45:00;3;83;0;3;0;332
ES0031405997616001GX;04/01/2024 03:00:00;3;83;0;2;0;332
ES0031405997616001GX;04/01/2024 03:15:00;4;83;0;3;0;332
ES0031405997616001GX;04/01/2024 03:30:00;4;83;0;3;0;332
ES0031405997616001GX;04/01/2024 03:45:00;4;83;0;2;0;332
ES0031405997616001GX;04/01/2024 04:00:00;4;84;0;3;0;336
ES0031405997616001GX;04/01/2024 04:15:00;5;83;0;2;0;332
ES0031405997616001GX;04/01/2024 04:30:00;5;83;0;2;0;332
ES0031405997616001GX;04/01/2024 04:45:00;5;83;0;3;0;332
ES0031405997616001GX;04/01/2024 05:00:00;5;84;0;3;0;336
ES0031405997616001GX;04/01/2024 05:15:00;6;86;0;4;0;344
ES0031405997616001GX;04/01/2024 05:30:00;6;84;0;3;0;336
ES0031405997616001GX;04/01/2024 05:45:00;6;97;0;6;0;388
ES0031405997616001GX;04/01/2024 06:00:00;6;101;0;5;0;404
ES0031405997616001GX;04/01/2024 06:15:00;7;114;0;9;0;456
ES0031405997616001GX;04/01/2024 06:30:00;7;120;0;10;0;480
ES0031405997616001GX;04/01/2024 06:45:00;7;125;0;10;0;500
ES0031405997616001GX;04/01/2024 07:00:00;7;129;0;11;0;516
ES0031405997616001GX;04/01/2024 07:15:00;8;186;0;33;0;744
ES0031405997616001GX;04/01/2024 07:30:00;8;206;0;37;0;824
ES0031405997616001GX;04/01/2024 07:45:00;8;224;0;45;0;896
ES0031405997616001GX;04/01/2024 08:00:00;8;251;0;63;0;1004
ES0031405997616001GX;04/01/2024 08:15:00;9;268;0;65;0;1072
ES0031405997616001GX;04/01/2024 08:30:00;9;272;0;65;0;1088
ES0031405997616001GX;04/01/2024 08:45:00;9;256;0;57;0;1024
ES0031405997616001GX;04/01/2024 09:00:00;9;240;0;50;0;960
ES0031405997616001GX;04/01/2024 09:15:00;10;248;0;50;0;992
ES0031405997616001GX;04/01/2024 09:30:00;10;250;0;51;0;1000
ES0031405997616001GX;04/01/2024 09:45:00;10;232;0;41;0;928
ES0031405997616001GX;04/01/2024 10:00:00;10;236;0;44;0;944
ES0031405997616001GX;04/01/2024 10:15:00;11;230;0;42;0;920
ES0031405997616001GX;04/01/2024 10:30:00;11;235;0;46;0;940
ES0031405997616001GX;04/01/2024 10:45:00;11;246;0;43;0;984
ES0031405997616001GX;04/01/2024 11:00:00;11;231;0;39;0;924
ES0031405997616001GX;04/01/2024 11:15:00;12;235;0;38;0;940
ES0031405997616001GX;04/01/2024 11:30:00;12;233;0;39;0;932
ES0031405997616001GX;04/01/2024 11:45:00;12;241;0;43;0;964
ES0031405997616001GX;04/01/2024 12:00:00;12;242;0;40;0;968
ES0031405997616001GX;04/01/2024 12:15:00;13;230;0;31;0;920
ES0031405997616001GX;04/01/2024 12:30:00;13;231;0;37;0;924
ES0031405997616001GX;04/01/2024 12:45:00;13;225;0;32;0;900
ES0031405997616001GX;04/01/2024 13:00:00;13;231;0;37;0;924
ES0031405997616001GX;04/01/2024 13:15:00;14;224;0;37;0;896
ES0031405997616001GX;04/01/2024 13:30:00;14;223;0;39;0;892
ES0031405997616001GX;04/01/2024 13:45:00;14;230;0;41;0;920
ES0031405997616001GX;04/01/2024 14:00:00;14;222;0;36;0;888
ES0031405997616001GX;04/01/2024 14:15:00;15;230;0;42;0;920
ES0031405997616001GX;04/01/2024 14:30:00;15;223;0;45;0;892
ES0031405997616001GX;04/01/2024 14:45:00;15;217;0;46;0;868
ES0031405997616001GX;04/01/2024 15:00:00;15;216;0;43;0;864
ES0031405997616001GX;04/01/2024 15:15:00;16;208;0;43;0;832
ES0031405997616001GX;04/01/2024 15:30:00;16;215;0;45;0;860
ES0031405997616001GX;04/01/2024 15:45:00;16;205;0;42;0;820
ES0031405997616001GX;04/01/2024 16:00:00;16;212;0;44;0;848
ES0031405997616001GX;04/01/2024 16:15:00;17;206;0;42;0;824
ES0031405997616001GX;04/01/2024 16:30:00;17;209;0;44;0;836
ES0031405997616001GX;04/01/2024 16:45:00;17;214;0;50;0;856
ES0031405997616001GX;04/01/2024 17:00:00;17;211;0;49;0;844
ES0031405997616001GX;04/01/2024 17:15:00;18;212;0;50;0;848
ES0031405997616001GX;04/01/2024 17:30:00;18;215;0;51;0;860
ES0031405997616001GX;04/01/2024 17:45:00;18;213;0;48;0;852
ES0031405997616001GX;04/01/2024 18:00:00;18;212;0;44;0;848
ES0031405997616001GX;04/01/2024 18:15:00;19;216;0;45;0;864
ES0031405997616001GX;04/01/2024 18:30:00;19;212;0;44;0;848
ES0031405997616001GX;04/01/2024 18:45:00;19;209;0;42;0;836
ES0031405997616001GX;04/01/2024 19:00:00;19;209;0;42;0;836
ES0031405997616001GX;04/01/2024 19:15:00;20;208;0;44;0;832
ES0031405997616001GX;04/01/2024 19:30:00;20;210;0;45;0;840
ES0031405997616001GX;04/01/2024 19:45:00;20;206;0;42;0;824
ES0031405997616001GX;04/01/2024 20:00:00;20;214;0;46;0;856
ES0031405997616001GX;04/01/2024 20:15:00;21;206;0;44;0;824
ES0031405997616001GX;04/01/2024 20:30:00;21;205;0;42;0;820
ES0031405997616001GX;04/01/2024 20:45:00;21;206;0;44;0;824
ES0031405997616001GX;04/01/2024 21:00:00;21;202;0;43;0;808
ES0031405997616001GX;04/01/2024 21:15:00;22;144;0;15;0;576
ES0031405997616001GX;04/01/2024 21:30:00;22;126;0;18;0;504
ES0031405997616001GX;04/01/2024 21:45:00;22;117;0;18;0;468
ES0031405997616001GX;04/01/2024 22:00:00;22;118;0;18;0;472
ES0031405997616001GX;04/01/2024 22:15:00;23;106;0;9;0;424
ES0031405997616001GX;04/01/2024 22:30:00;23;106;0;10;0;424
ES0031405997616001GX;04/01/2024 22:45:00;23;104;0;10;0;416
ES0031405997616001GX;04/01/2024 23:00:00;23;103;0;7;0;412
ES0031405997616001GX;04/01/2024 23:15:00;24;105;0;9;0;420
ES0031405997616001GX;04/01/2024 23:30:00;24;104;0;9;0;416
ES0031405997616001GX;04/01/2024 23:45:00;24;104;0;9;0;416
ES0031405997616001GX;05/01/2024 00:00:00;24;102;0;7;0;408
